1 147.1612071071948
2 150.73337516549228
3 149.74036404179662
4 150.19830001869227
5 152.13019267354136
6 149.83626172033607
7 152.66802212483233
8 152.63713985999945
9 147.51640260943557
10 152.97244432241496
11 152.11187188692017
12 147.01970788997366
13 152.7364370976428
14 148.60835974413817
15 150.95792619161102
16 151.37946321585565
17 149.56219010519914
18 148.25541206617302
19 151.82197199337534
20 150.3668285398981
21 151.5154467397142
22 151.61145391483527
23 151.64043928910928
24 150.5636379502889
25 149.13575446083144
26 149.76008939540932
27 149.2680725144271
28 150.29574296766262
29 147.31940580793233
30 150.21226928510683
31 150.0478796810052
32 147.49723582412648
33 149.8832989403425
34 151.13086135200928
35 147.4383763225526
36 150.07761716836848
37 152.57915072396096
38 151.8333889653833
39 152.49499801503944
40 148.4768833457989
41 151.74590581232027
42 151.39996181566534
43 150.8317831188715
44 150.56237643660066
45 147.8740288379327
46 148.0364595276564
47 152.31715435208767
48 151.08972482102908
49 147.26405874031906
50 152.08550330753926
51 150.89237762461735
52 152.598853903247
53 149.7823517657194
54 149.79194220249008
55 150.26396473121176
56 151.9749213331975
57 149.52887033656597
58 151.44521268005596
59 149.94349131181912
60 147.712676435978
61 147.37286458426973
62 149.27596829618312
63 148.25158395865728
64 151.9698592937754
65 149.0666088882849
66 149.962113323216
67 147.66024311603317
68 148.47499831552784
69 152.87883834406142
70 148.67657157339897
71 151.4514496242792
72 152.6389984460099
73 147.36993069437327
74 148.77700472012327
75 150.30500014607512
76 152.34451772140164
77 152.60417513925637
78 147.25582284100844
79 148.2179859663157
80 149.3824400439015
81 147.24777347029786
82 152.5782538083868
83 149.4872995904008
84 148.4546469603661
85 149.1223944837612
86 150.58922688049523
87 150.6925861230666
88 149.04804987994012
89 149.93659306541048
90 150.7351635662879
91 151.07665939674655
92 152.11824918989728
93 152.03312857850173
94 150.43357125472613
95 151.3501611109453
96 152.98315243591117
97 152.01886864604614
98 152.13252146488725
99 149.1747571004185
100 150.96258456319197
